context	label	split
The EDR has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( Bikel et al. , 1997 ; <CITED HERE> ; Borthwick , 1999 ; Mikheev et al. , 1999 ; Soon et al. , 2001 ; Ng and Cardie , 2002 ; Florian et al. , 2004 ) , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .	Background	train
Other solutions such as complete caching of the corpora are not typically adopted due to legal concerns over copyright and redistribution of web data , issues considered at length by <CITED HERE>a ) .	Background	train
This includes work on generalized expectation ( <CITED HERE> ) , posterior regularization ( Ganchev et al. , 2010 ) and constraint driven learning ( Chang et al. , 2007 ; Chang et al. , 2010 ) .	Background	train
A very similar formulation , for another grammar transformation , is given in <CITED HERE> .	CompareOrContrast	train
We run GIZA + + ( <CITED HERE> ) on the training corpus in both directions ( Koehn et al. , 2003 ) to obtain the word alignment for each sentence pair .	Uses	train
Other attempts to address efficiency include the fast Transformation Based Learning ( TBL ) Toolkit ( <CITED HERE> ) which dramatically speeds up training TBL systems , and the translation of TBL rules into finite state machines for very fast tagging ( Roche and Schabes , 1997 ) .	Background	train
Consequently , fusion has been applied to a wide variety of pattern recognition and decision theoretic problems -- using a plethora of theories , techniques , and tools -- including some applications in computational linguistics ( e.g. , <CITED HERE> ; van Halteren , Zavrel , and Daelemans 1998 ) and speech technology ( e.g. , Bowles and Damper 1989 ; Romary and Pierre11989 ) .	Background	train
This observation has led some researchers , e.g. , <CITED HERE> , to claim a direct mapping between the syntactic phrase and the prosodic phrase .	Background	train
These features are carefully designed to reduce the data sparseness problem and some of them are inspired by previous work ( He et al. , 2008 ; <CITED HERE> ; Marton and Resnik , 2008 ; Chiang et al. , 2009 ; Setiawan et al. , 2009 ; Shen et al. , 2009 ; Xiong et al. , 2009 ) : 1 .	Motivation	train
In our previous work ( <CITED HERE> ) , conversation entailment is formulated as the following : given a conversation segment D which is represented by a set of clauses D = d1 â§ ... â§ dm , and a hypothesis H represented by another set of clauses H = h1 â§ ... â§ hn , the prediction on whether D entails H is determined by the product of probabilities that each hypothesis clause hj is entailed from all the conversation segment clauses d1 ... dm as follows .	Extends	train
Notable early papers on graph-based semisupervised learning include Blum and Chawla ( 2001 ) , Bansal et al. ( 2002 ) , <CITED HERE> , and Joachims ( 2003 ) .	Background	train
In addition , we consider several types of lexical features ( LexF ) inspired by previous work on agreement and disagreement ( <CITED HERE> ; Misra and Walker , 2013 ) .	Motivation	train
<CITED HERE> compared two retrieval approaches ( TF.IDF and query expansion ) and two predictive approaches ( statistical translation and latent variable models ) .	Background	train
Others provide automatic mappings of natural language instructions to executable actions , such as interpreting navigation directions ( Chen and Mooney , 2011 ) or robot commands ( Tellex et al. , 2011 ; <CITED HERE> ) .	Background	train
The dialogue state is represented by a cumulative answer analysis which tracks , over multiple turns , the correct , incorrect , and not-yet-mentioned parts 1Other factors such as student confidence could be considered as well ( <CITED HERE> ) .	Future	train
As noted above , it is well documented ( <CITED HERE> ) that subcategorization frames ( and their frequencies ) vary across domains .	Motivation	train
<CITED HERE> explore a number of related approaches to the extraction of a lexicalized TAG from the Penn-II Treebank with the aim of constructing a statistical model for parsing .	Background	train
At the same time , we believe our method has advantages over the approach developed initially at IBM ( <CITED HERE> ; Brown et al. 1993 ) for training translation systems automatically .	CompareOrContrast	train
Building on the work of Ruch et al. ( 2003 ) in the same domain , we present a generative approach that attempts to directly model the discourse structure of MEDLINE abstracts using Hidden Markov Models ( HMMs ) ; cfXXX ( <CITED HERE> ) .	Background	train
The basic Python reflection has already been implemented and used for large scale experiments with POS tagging , using pyMPI ( a message passing interface library for Python ) to coordinate experiments across a cluster of over 100 machines ( Curran and Clark , 2003 ; <CITED HERE> ) .	Background	train
As an alternative , we rely on PubMed to retrieve an initial set of hits that we then postprocess in greater detail -- this is the standard pipeline architecture commonly employed in other question-answering systems ( <CITED HERE> ; Hirschman and Gaizauskas 2001 ) .	CompareOrContrast	train
The language grounding problem has received significant attention in recent years , owed in part to the wide availability of data sets ( e.g. Flickr , Von Ahn ( 2006 ) ) , computing power , improved computer vision models ( Oliva and Torralba , 2001 ; Lowe , 2004 ; Farhadi et al. , 2009 ; Parikh and Grauman , 2011 ) and neurological evidence of ties between the language , perceptual and motor systems in the brain ( Pulverm Â¨ uller et al. , 2005 ; Tettamanti et al. , 2005 ; <CITED HERE> ) .	Background	train
Although in this paper we take modus ponens as the main rule of inference , in general one can consider deductive closures with respect to weaker , nonstandard logics , ( cfXXX <CITED HERE> ; Frisch 1987 ; Patel-Schneider 1985 ) .	CompareOrContrast	train
As <CITED HERE> points out , given that no situations were envisaged where the information from the tape would be altered once installed in secondary storage , this simple and convenComputational Linguistics , Volume 13 , Numbers 3-4 , July-December 1987 205 Bran Boguraev and Ted Briscoe Large Lexicons for Natural Language Processing tional access strategy is perfectly adequate .	Background	train
Other factors , such as the role of focus ( <CITED HERE> , 1978 ; Sidner 1983 ) or quantifier scoping ( Webber 1983 ) must play a role , too .	Background	train
This paper describes an approach for sharing resources in various grammar formalisms such as Feature-Based Lexicalized Tree Adjoining Grammar ( FB-LTAG1 ) ( <CITED HERE> ; Vijay-Shanker and Joshi , 1988 ) and Head-Driven Phrase Structure Grammar ( HPSG ) ( Pollard and Sag , 1994 ) by a method of grammar conversion .	Background	train
This is because the binary structure has been verified to be very effective for tree-based translation ( <CITED HERE> ; Zhang et al. , 2011a ) .	Motivation	train
There is a general consensus among theoretical linguists that the proper representation of verbal argument structure is event structure -- representations grounded in a theory of events that decompose semantic roles in terms of primitive predicates representing concepts such as causality and inchoativity ( Dowty , 1979 ; <CITED HERE> ; Pustejovsky , 1991b ; Rappaport Hovav and Levin , 1998 ) .	Background	train
measure the standard intrinsic parser metrics unlabeled attachment score ( UAS ) and labeled attachment score ( LAS ) ( <CITED HERE> ) .	Uses	train
The EDR has close ties to the named entity recognition ( NER ) and coreference resolution tasks , which have been the focus of several recent investigations ( <CITED HERE> ; Miller et al. , 1998 ; Borthwick , 1999 ; Mikheev et al. , 1999 ; Soon et al. , 2001 ; Ng and Cardie , 2002 ; Florian et al. , 2004 ) , and have been at the center of evaluations such as : MUC-6 , MUC-7 , and the CoNLL '02 and CoNLL '03 shared tasks .	Background	train
Accordingly , we convert examples such as ( 27 ) into their generalized equivalents , as in ( 28 ) : ( 28 ) <DET> good man : bon homme That is , where <CITED HERE> substitutes variables for various words in his templates , we replace certain lexical items with their marker tag .	CompareOrContrast	train
How it is done is beyond the scope of this paper but is explained in detail in <CITED HERE> .	Background	train
These tools use a highly optimised GIS implementation and provide sophisticated Gaussian smoothing ( <CITED HERE> ) .	Uses	train
Also relevant is work on the general problems of dialog-act tagging ( Stolcke et al. , 2000 ) , citation analysis ( Lehnert et al. , 1990 ) , and computational rhetorical analysis ( Marcu , 2000 ; <CITED HERE> ) .	Background	train
The inference rules that were necessary to convert one list of properties into another do not sit comfortably within the received NLG pipeline model ( e.g. , <CITED HERE> ) .	Background	train
<CITED HERE> has developed an agenda-driven chart parser for the feature-driven formalism described above ; please refer to his paper for a description of the parsing algorithm .	Extends	train
An example of psycholinguistically oriented research work can be found in <CITED HERE> .	Background	train
In addition to a referring function , noun phrases ( NP ) can also serve communicative goals such as providing new information about the referent and expressing the speaker 's emotional attitude towards the referent ( Appelt , 1985 ; <CITED HERE> ) .	Background	train
Some well-known approaches include rule-based models ( Brill and Resnik 1994 ) , backed-off models ( Collins and Brooks 1995 ) , and a maximumentropy model ( <CITED HERE> ) .	Background	train
There is some literature on procedure acquisition such as the LISP synthesis work described in <CITED HERE> and the PROLOG synthesis method of Shapiro ( 1982 ) .	CompareOrContrast	train
Against the background of a growing interest in multilingual NLP , multilingual anaphora / coreference resolution has gained considerable momentum in recent years ( Aone and McKee 1993 ; Azzam , Humphreys , and Gaizauskas 1998 ; <CITED HERE> ; Mitkov and Barbu 2000 ; Mitkov 1999 ; Mitkov and Stys 1997 ; Mitkov , Belguith , and Stys 1998 ) .	Background	train
The list of semantic relations with which we work is based on extensive literature study ( <CITED HERE>a ) .	Uses	train
The research described below is taking place in the context of three collaborative projects ( <CITED HERE> ; Russell et al. , 1986 ; Phillips and Thompson , 1986 ) to develop a general-purpose , wide coverage morphological and syntactic analyser for English .	Background	train
In most cases , the accuracy of parsers degrades when run on out-of-domain data ( Gildea , 2001 ; McClosky et al. , 2006 ; Blitzer et al. , 2006 ; <CITED HERE> ) .	Background	train
This paper presents experiments with generative content models for analyzing the discourse structure of medical abstracts , which has been confirmed to follow the four-section pattern discussed above ( <CITED HERE> ) .	Background	train
Following <CITED HERE> , one approach for achieving this objective consists of applying supervised learning , where a winning method is selected for each case in the training set , all the training cases are labeled accordingly , and then the system is trained to predict a winner for unseen cases .	CompareOrContrast	train
Thus , over the past few years , along with advances in the use of learning and statistical methods for acquisition of full parsers ( Collins , 1997 ; Charniak , 1997a ; Charniak , 1997b ; Ratnaparkhi , 1997 ) , significant progress has been made on the use of statistical learning methods to recognize shallow parsing patterns syntactic phrases or words that participate in a syntactic relationship ( Church , 1988 ; Ramshaw and Marcus , 1995 ; <CITED HERE> ; Cardie and Pierce , 1998 ; Munoz et al. , 1999 ; Punyakanok and Roth , 2001 ; Buchholz et al. , 1999 ; Tjong Kim Sang and Buchholz , 2000 ) .	Background	train
Due to their remarkable ability to incorporate context structure information and long distance reordering into the translation process , tree-based translation models have shown promising progress in improving translation quality ( <CITED HERE> , 2009 ; Quirk et al. , 2005 ; Galley et al. , 2004 , 2006 ; Marcu et al. , 2006 ; Shen et al. , 2008 ; Zhang et al. , 2011b ) .	Background	train
11 <CITED HERE> reports that non-projective and pseudo-projective algorithms outperform the `` eager '' projective algorithm in MaltParser , but our training data did not contain any non-projective dependencies .	CompareOrContrast	train
In particular , boosting ( Schapire , 1999 ; <CITED HERE> ) offers the possibility of achieving high accuracy from a collection of classifiers which individually perform quite poorly .	Future	train
For MT the most commonly used heuristic is called grow diagonal final ( <CITED HERE> ) .	CompareOrContrast	train
ECM-F is an entity-constrained mention Fmeasure ( cfXXX ( <CITED HERE> ) for how ECM-F is computed ) , and ACE-Value is the official ACE evaluation metric .	Uses	train
In order to obtain semantic representations of each word , we apply our previous strategy ( <CITED HERE> ) .	Extends	train
<CITED HERE> annotated a larger set of word pairs ( 353 ) , too .	Background	train
A more flexible approach is used by <CITED HERE> , where users can specify boundary values for attributes like rainfall , specifying , for example , rain counts as moderate above 7 mm/h , as heavy above 20 mm/h , and so on .	Background	train
Furthermore , a number of performance features , largely based on the PARADISE dialogue evaluation scheme ( <CITED HERE> ) , were automatically logged , derived , or manually annotated .	Uses	train
<CITED HERE> propose to generalize the direct evidence method so that it can apply to unseen pairs of adjectives by computing the transitive closure of the ordering relation .	Background	train
We evaluated our translations with IBM 's BLEU evaluation metric ( <CITED HERE> ) , using the same evaluation method and reference retranslations that were used for evaluation at HLT Workshop 2002 at CLSP ( Haji 6 et al. , 2002 ) .	Uses	train
Other attempts to address efficiency include the fast Transformation Based Learning ( TBL ) Toolkit ( Ngai and Florian , 2001 ) which dramatically speeds up training TBL systems , and the translation of TBL rules into finite state machines for very fast tagging ( <CITED HERE> ) .	Background	train
PR is closely related to the work of <CITED HERE> , 2008 ) , who concurrently developed the idea of using penalties based on posterior expectations of features to guide semi-supervised learning .	Background	train
The best results on most of our data were obtained using Hidden Naive Bayes ( HNB ) ( <CITED HERE> ) .	Uses	train
de URL : http://www.sfs.nphil.uni-tuebingen.de/sfb / b4home.html 1 This is , for example , the case for all proposals working with verbal lexical entries that raise the arguments of a verbal complement ( Hinrichs and Nakazawa 1989 ) that also use lexical rules such as the Complement Extraction Lexical Rule ( <CITED HERE> ) or the Complement Cliticization Lexical Rule ( Miller and Sag 1993 ) to operate on those raised elements .	Background	train
A number of proposals in the 1990s deliberately limited the extent to which they relied on domain and/or linguistic knowledge and reported promising results in knowledge-poor operational environments ( Dagan and Itai 1990 , 1991 ; Lappin and Leass 1994 ; Nasukawa 1994 ; Kennedy and Boguraev 1996 ; Williams , Harvey , and Preston 1996 ; Baldwin 1997 ; <CITED HERE> , 1998b ) .	Background	train
ASARES has been previously applied to the acquisition of word pairs sharing semantic relations defined in the Generative Lexicon framework ( Pustejovsky , 1995 ) and called qualia relations ( <CITED HERE> ) .	Background	train
mlSystem ruleFeats + atomFeats We augment mlSystem ruleFeats with more features from our previous work ( Markert et al. , 2012 ; <CITED HERE>a ; Hou et al. , 2013b ) on bridging anaphora recognition and antecedent selection .	Extends	train
The description of the EAGLE workbench for linguistic engineering ( <CITED HERE> ) mentions a case normalization module that uses a heuristic in which a capitalized word in an ambiguous position should be rewritten without capitalization if it is found lower-cased in the same document .	CompareOrContrast	train
An exception is <CITED HERE> , who experimented with determining the political orientation of websites essentially by classifying the concatenation of all the documents found on that site .	Background	train
Until now , translation models have been evaluated either subjectively ( e.g. White and O'Connell 1993 ) or using relative metrics , such as perplexity with respect to other models ( <CITED HERE>b ) .	CompareOrContrast	train
The three preprocessing steps ( tokenization , POS-tagging , lemmatization ) are performed using TreeTagger ( <CITED HERE> ) .	Uses	train
Many statistical parsers ( Ratnaparkhi , 1999 ; <CITED HERE> ; Charniak , 2001 ) are based on a history-based probability model ( Black et al. , 1993 ) , where the probability of each decision in a parse is conditioned on the previous decisions in the parse .	Background	train
In informal experiments described elsewhere ( Melamed 1995 ) , I found that the G2 statistic suggested by <CITED HERE> slightly outperforms 02 .	Background	train
For right-branching structures , the leftcorner ancestor is the parent , conditioning on which has been found to be beneficial ( Johnson , 1998 ) , as has conditioning on the left-corner child ( <CITED HERE> ) .	Background	train
This strategy is certainly the right one to start out with , since anaphora is always the more typical direction of reference in English prose ( <CITED HERE> , p. 329 ) .	Motivation	train
This indicates that parse trees are usually not the optimal choice for training tree-based translation models ( <CITED HERE> ) .	Background	train
In <CITED HERE> and Krotov et al. ( 1998 ) , it was observed that treebank grammars ( CFGs extracted from treebanks ) are very large and grow with the size of the treebank .	Background	train
For example , the forward-backward algorithm ( <CITED HERE> ) trains only Hidden Markov Models , while ( Ristad and Yianilos , 1996 ) trains only stochastic edit distance .	Background	train
ment ( Sarkar and Wintner , 1999 ; Doran et al. , 2000 ; <CITED HERE> ) .	Background	train
<CITED HERE> argues that , aside from missing domain-specific complementation trends , dictionaries produced by hand will tend to lag behind real language use because of their static nature .	Motivation	train
Finally , the Natural Language Toolkit ( NLTK ) is a package of NLP components implemented in Python ( <CITED HERE> ) .	Background	train
Politically-oriented text Sentiment analysis has specifically been proposed as a key enabling technology in eRulemaking , allowing the automatic analysis of the opinions that people submit ( <CITED HERE> ; Cardie et al. , 2006 ; Kwon et al. , 2006 ) .	Background	train
Burkett and Klein ( 2008 ) and <CITED HERE> focused on joint parsing and alignment .	CompareOrContrast	train
But the general outlines are reasonably clear , and we can adapt some of the UDRS ( <CITED HERE> ) work to our own framework .	Uses	train
KUbler , McDonald , and <CITED HERE> describe a `` typical '' MaltParser model configuration of attributes and features .13 Starting with it , in a series of initial controlled experiments , we settled on using buf [ 0-1 ] + stk [ 0-1 ] for word-forms , and buf [ 0-3 ] + stk [ 0-2 ] for POS tags .	Uses	train
For this evaluation , we randomly selected 50 abstracts with disorders indexed as the main topic from abstracts retrieved using PubMed on the five clinical questions described in <CITED HERE> .	Uses	train
The need for information systems to support physicians at the point of care has been well studied ( Covell et al. , 1985 ; <CITED HERE> ; Ely et al. , 2005 ) .	Background	train
This approach is taken in computational syntactic grammars ( e.g. <CITED HERE> ) ; the number of unlikely parses is severely reduced whenever possible , but no attempt is made to define only the so-called grammatical strings of a language .	Background	train
Previous work on Chinese SRL mainly focused on how to transplant the machine learning methods which has been successful with English , such as Sun and Jurafsky ( 2004 ) , <CITED HERE> and Xue ( 2008 ) .	Background	train
For example , the interaction of lexical rules is explored at run-time , even though the possible interaction can be determined at compile-time given the information available in the lexical rules and the base lexical entries .2 Based on the research results reported in <CITED HERE> , 1996 ) , we propose a new computational treatment of lexical rules that overcomes these shortcomings and results in a more efficient processing of lexical rules as used in HPSG .	Motivation	train
`` Coherence , '' as outlined above , can be understood as a declarative ( or static ) version of marker passing ( <CITED HERE> ; Charniak 1983 ) , with one difference : the activation spreads to theories that share a predicate , not through the IS-A hierarchy , and is limited to elementary facts about predicates appearing in the text .	CompareOrContrast	train
On small data sets all of the Bayesian estimators strongly outperform EM ( and , to a lesser extent , VB ) with respect to all of our evaluation measures , confirming the results reported in <CITED HERE> .	CompareOrContrast	train
In addition , the advantages of using linguistically annotated data over raw data are well documented ( <CITED HERE> ; Granger and Rayson , 1998 ) .	Background	train
For the A * algorithm ( <CITED HERE> ) as applied to speech recognition , the actual path score is typically augmented with an estimated score for the unseen portion .	Uses	train
Robust natural language understanding in Atlas-Andes is provided by RosÃ© 's CARMEL system ( RosÃ© 2000 ) ; it uses the spelling correction algorithm devised by <CITED HERE> .	Uses	train
The framework represents a generalization of several predecessor NLG systems based on Meaning-Text Theory : FoG ( Kittredge and Polguere , 1991 ) , LFS ( Iordanskaja et al. , 1992 ) , and JOYCE ( Rambow and <CITED HERE> ) .	Extends	train
Nevertheless , <CITED HERE> , page 23 ) observes that `` a slightly more general mapping , where two adjacent terminal symbols can be merged into a single lexical item ( for example , a word and its case-marking ) , can capture this sort of result quite handily . ''	Background	train
Other similar approaches include those of Cicekli and G Â¨ uvenir ( 1996 ) , McTait and Trujillo ( 1999 ) , Carl ( 1999 ) , and <CITED HERE> , inter alia .	Background	train
( Watanabe et al. , 2007 ; Chiang et al. , 2008 ; <CITED HERE> ) proposed other optimization objectives by introducing a margin-based and ranking-based indirect loss functions .	CompareOrContrast	train
<CITED HERE> utilized a transformation-based method to learn a sequence of monolingual tree transformations for translation .	CompareOrContrast	train
Baseline language model : For P0 we used a trigram with modified kneser-ney smoothing [ Chen and <CITED HERE> ] , which is still considered one of the best smoothing methods for n-gram language models .	Uses	train
Therefore , we preprocess Ontonote-5 .0 to derive mention heads using Collins head rules ( <CITED HERE> ) with gold constituency parsing information and gold named entity information .	Uses	train
Our most accurate single grammar achieves an F score of 91.6 on the WSJ test set , rivaling discriminative reranking approaches ( <CITED HERE> ) and products of latent variable grammars ( Petrov , 2010 ) , despite being a single generative PCFG .	CompareOrContrast	train
We have presented an ensemble approach to word sense disambiguation ( <CITED HERE> ) where multiple Naive Bayesian classifiers , each based on co -- occurrence features from varying sized windows of context , is shown to perform well on the widely studied nouns interest and line .	Background	train
Over the last decade there has been a lot of interest in developing tutorial dialogue systems that understand student explanations ( Jordan et al. , 2006 ; <CITED HERE> ; Aleven et al. , 2001 ; Buckley and Wolska , 2007 ; Nielsen et al. , 2008 ; VanLehn et al. , 2007 ) , because high percentages of selfexplanation and student contentful talk are known to be correlated with better learning in humanhuman tutoring ( Chi et al. , 1994 ; Litman et al. , 2009 ; Purandare and Litman , 2008 ; Steinhauser et al. , 2007 ) .	Background	train
We shall see this in the next example : two sentences , regarded as a fragment of paragraph , are a variation on a theme by <CITED HERE> .	Extends	train
Nevertheless , the full document text is present in most systems , sometimes as the only feature ( <CITED HERE> ) and sometimes in combination with others see for instance ( Chen and Martin , 2007 ; Popescu and Magnini , 2007 ) - .	Background	train
The recognizer for these systems is the SUMMIT system ( <CITED HERE> ) , which uses a segmental-based framework and includes an auditory model in the front-end processing .	Uses	train
Some recent GRE algorithms have done away with the separation between content determination and linguistic realization , interleaving the two processes instead ( <CITED HERE> ; Krahmer and Theune 2002 ) .	CompareOrContrast	train
To sample from our proposal distribution , we use a blocked Gibbs sampler based on the one proposed by Goodman ( 1998 ) and used by <CITED HERE> that samples entire parse trees .	Uses	train
Semantic construction proceeds from the derived tree ( <CITED HERE> ) rather than -- as is more common in TAG -- from the derivation tree .	Background	train
It allows the construction of a non-TAL ( <CITED HERE> ) , ( Harbusch & Poller , 2000 ) .	Background	train
Following previous work ( e.g. , <CITED HERE> and Ponzetto and Strube ( 2006 ) ) , we generate training instances as follows : a positive instance is created for each anaphoric NP , NPj , and its closest antecedent , NPi ; and a negative instance is created for NPj paired with each of the intervening NPs , NPi +1 , NPi +2 , ... , NPj_1 .	Uses	train
TF-IDF ( term frequency-inverse document frequency ) is one of the widely used feature selection techniques in information retrieval ( <CITED HERE> ) .	Background	train
The gap mechanism resembles the Hold register idea of ATNs ( <CITED HERE> ) and the treatment of bounded domination metavariables in lexical functional grammars ( LFGs ) ( Bresnan 1982 , p. 235 ff . )	CompareOrContrast	train
To solve these scaling issues , we implement Online Variational Bayesian Inference ( Hoffman et al. , 2010 ; <CITED HERE> ) for our models .	Uses	train
Typical examples are Bulgarian ( Simov et al. , 2005 ; <CITED HERE> ) , Chinese ( Chen et al. , 2003 ) , Danish ( Kromann , 2003 ) , and Swedish ( Nilsson et al. , 2005 ) .	Background	val
This appeared to solve the problem , and the results presented later for the average degree of generalisation do not show an over-generalisation compared with those given in <CITED HERE> .	CompareOrContrast	val
These observations and this line of reasoning has not escaped the attention of theoretical linguists : <CITED HERE> propose that argument structure is , in fact , encoded syntactically .	Background	val
inter-document references in the form of hyperlinks ( <CITED HERE> ) .	Background	val
While IA is generally thought to be consistent with findings on human language production ( <CITED HERE> ; Levelt 1989 ; Pechmann 1989 ; Sonnenschein 1982 ) , the hypothesis that incrementality is a good model of human GRE seems unfalsifiable until a preference order is specified for the properties on which it operates .	Background	val
Arabic has two kinds of plurals : broken plurals and sound plurals ( Wightwick and Gaafar , 1998 ; <CITED HERE> ) .	Background	val
Secondly , as ( <CITED HERE> ) show , marginalizing out the different segmentations during decoding leads to improved performance .	Future	val
Nivre ( 2008 ) reports experiments on Arabic parsing using his MaltParser ( <CITED HERE> ) , trained on the PADT .	Background	val
More recently , ( Sebastiani , 2002 ) has performed a good survey of document categorization ; recent works can also be found in ( <CITED HERE> ) , ( Crammer and Singer , 2003 ) , and ( Lewis et al. , 2004 ) .	Background	val
The grammar conversion from LTAG to HPSG ( <CITED HERE> ) is the core portion of the RenTAL system .	Background	val
This includes work on question answering ( <CITED HERE> ) , sentiment analysis ( Nakagawa et al. , 2010 ) , MT reordering ( Xu et al. , 2009 ) , and many other tasks .	Background	val
Our knowledge extractors rely extensively on MetaMap ( <CITED HERE> ) , a system for identifying segments of text that correspond to concepts in the UMLS Metathesaurus .	Uses	val
We study the cases where a 9Recall that even the <CITED HERE> system , built on the world 's largest corpus , achieves only 34 % recall ( Table 1 ) ( with only 48 % of positives and 27 % of all pairs previously observed , but see Footnote 5 ) .	CompareOrContrast	val
Inspired by ( Blunsom et al. , 2009 ) and ( <CITED HERE> ) , we define P ( str | frag ) as follows : where csw is the number of words in the source string .	Motivation	val
Inspired by ( <CITED HERE> ) and ( Cohn and Blunsom , 2009 ) , we define P ( str | frag ) as follows : where csw is the number of words in the source string .	Motivation	val
The TNT POS tagger ( <CITED HERE> ) has also been designed to train and run very quickly , tagging between 30,000 and 60,000 words per second .	Background	val
Some previous works ( Bannard and Callison-Burch , 2005 ; <CITED HERE> ; Kouylekov et al. , 2009 ) indicate , as main limitations of the mentioned resources , their limited coverage , their low precision , and the fact that they are mostly suitable to capture relations mainly between single words .	Background	val
Similarly , <CITED HERE> report that the use of a subset of Spanish morphological features ( number for adjectives , determiners , nouns , pronouns , and verbs ; and mode for verbs ) outperforms other combinations .	Background	val
To solve these scaling issues , we implement Online Variational Bayesian Inference ( <CITED HERE> ; Hoffman et al. , 2012 ) for our models .	Uses	val
Other studies which view lR as a query generation process include <CITED HERE> ; Hiemstra and Kraaij , 1999 ; Ponte and Croft , 1998 ; Miller et al , 1999 .	CompareOrContrast	val
As a result , researchers have re-adopted the once-popular knowledge-rich approach , investigating a variety of semantic knowledge sources for common noun resolution , such as the semantic relations between two NPs ( e.g. , Ji et al. ( 2005 ) ) , their semantic similarity as computed using WordNet ( e.g. , Poesio et al. ( 2004 ) ) or Wikipedia ( <CITED HERE> ) , and the contextual role played by an NP ( see Bean and Riloff ( 2004 ) ) .	Background	val
There have been many studies on parsing techniques ( <CITED HERE> ; Flickinger et al. , 2000 ) , ones on disambiguation models ( Chiang , 2000 ; Kanayama et al. , 2000 ) , and ones on programming/grammar-development environ -	Background	val
An example of this is the estimation of maximum entropy models , from simple iterative estimation algorithms used by Ratnaparkhi ( 1998 ) that converge very slowly , to complex techniques from the optimisation literature that converge much more rapidly ( <CITED HERE> ) .	Background	val
For example , such schema can serve as a mean to represent translation examples , or find structural correspondences for the purpose of transfer grammar learning ( Menezes & Richardson , 2001 ) , ( Aramaki et al. , 2001 ) , ( Watanabe et al. , 2000 ) , ( Meyers et al. , 2000 ) , ( Matsumoto et al. , 1993 ) , ( kaji et al. , 1992 ) , and example-base machine translation EBMT3 ( Sato & Nagao , 1990 ) , ( <CITED HERE> ) , ( Richardson et al. , 2001 ) , ( Al-Adhaileh & Tang , 1999 ) .	Background	val
Later works , such as <CITED HERE>a ) , Bolshakov ( 2004 ) , Taskiran et al. ( 2006 ) and Topkara et al. ( 2006b ) , further made use of part-ofspeech taggers and electronic dictionaries , such as WordNet and VerbNet , to increase the robustness of the method .	Background	val
results are based on a corpus of movie subtitles ( Tiedemann 2007 ) , and are consequently shorter sentences , whereas the En â Es results are based on a corpus of parliamentary proceedings ( <CITED HERE> ) .	Uses	val
We work with a semi-technical text on meteorological phenomena ( <CITED HERE> ) , meant for primary school students .	Uses	val
This Principle of Finitism is also assumed by Johnson-Laird ( 1983 ) , Jackendoff ( 1983 ) , <CITED HERE> , and implicitly or explicitly by almost all researchers in computational linguistics .	CompareOrContrast	val
The candidate feature templates include : Voice from <CITED HERE> .	Uses	val
Over the past decade , researchers at IBM have developed a series of increasingly sophisticated statistical models for machine translation ( Brown et al. , 1988 ; Brown et al. , 1990 ; <CITED HERE>a ) .	Background	val
The PICO framework ( <CITED HERE> ) for capturing well-formulated clinical queries ( described in Section 2 ) can serve as the basis of a knowledge representation that bridges the needs of clinicians and analytical capabilities of a system .	Background	val
The Chinese PropBank has labeled the predicateargument structures of sentences from the Chinese TreeBank ( <CITED HERE> ) .	Uses	val
Furthermore , manually selected word pairs are often biased towards highly related pairs ( <CITED HERE> ) , because human annotators tend to select only highly related pairs connected by relations they are aware of .	Background	val
Disjunctive feature descriptions are also possible ; WIT incorporates an efficient method for handling disjunctions ( <CITED HERE> ) .	Uses	val
Our strategy is based on the approach presented by <CITED HERE> .	Uses	val
Indeed , contrary to the more classical statistical methods ( Mutual Information , Loglike ... , see below ) used for collocation acquisition ( see ( <CITED HERE> ) for a review ) , these patterns allow :	Background	val
A further complication is that different speakers can regard very different values as prototypical , making it difficult to assess which of two objects is greener even on one dimension ( <CITED HERE> , pages 10 -- 12 ) .	Background	val
The M step then treats c as fixed , observed data and adjusts 0 until the predicted vector of total feature counts equals c , using Improved Iterative Scaling ( Della <CITED HERE> ; Chen and	Uses	val
Both kinds of annotation were carried out using ANVIL ( <CITED HERE> ) .	Uses	val
The article classifier is a discriminative model that draws on the state-of-the-art approach described in <CITED HERE> .	Uses	val
The language grounding problem has received significant attention in recent years , owed in part to the wide availability of data sets ( e.g. Flickr , Von Ahn ( 2006 ) ) , computing power , improved computer vision models ( <CITED HERE> ; Lowe , 2004 ; Farhadi et al. , 2009 ; Parikh and Grauman , 2011 ) and neurological evidence of ties between the language , perceptual and motor systems in the brain ( Pulverm Â¨ uller et al. , 2005 ; Tettamanti et al. , 2005 ; Aziz-Zadeh et al. , 2006 ) .	Background	val
<CITED HERE> , p. 294 ) studied , among other simple text normalization techniques , the effect of case normalization for different words and showed that `` sometimes case variants refer to the same thing ( hurricane and Hurricane ) , sometimes they refer to different things ( continental and Continental ) and sometimes they do n't refer to much of anything ( e.g. , anytime and Anytime ) . ''	Background	val
We follow the notation convention of <CITED HERE> .	Uses	val
