context	label	split
The potential function used was that developed by Hepburn and Ackland <CITED HERE> .	used	train
The potential is based on an earlier EDIP potential for silicon <CITED HERE> , where the key elements are two-body and three-body interactions modulated by an atomic bond-order term derived from the coordination.	extended	train
The potential is based on the concept that the strength of a bond between two atoms is not a constant, but depends on the local environment <CITED HERE> (Tersoff, ,1988b	not used	train
The potential models used here are the AIREBO-M <CITED HERE> for inlayer interactions, overlaid by the Kolmogorov-Crespi potential BIBREF58 for the long-range interactions between the layers.	used	train
The potential parameters characterizing copper are from Heinz et al. <CITED HERE> , which are only used to describe the interfacial interaction between copper atoms and PE UA with the arithmetic (Lorentz-Berthelot, LB) mixing rule [5] (with a subscript of cp, as expressed in Eq. (6), the detailed sensitivity analyses on mixing rules are discussed in Sections 2.4 and 3.1).	used	test
The potential predicts relatively well properties related to bulk states such as elastic constants, phonon frequencies <CITED HERE> .	not used	train
The potential that we used is the EAM potential <CITED HERE>, given by, DISPLAYFORM0	used	train
"The potentials for the dihedral angles, U(φ), in the precursors were modeled with a hybrid OPLS and COMPASS dihedral functions 1,2 :!""#$ = ! 1 + cos + ! 1 − cos 2 + ! 1 + cos 3+ ! 1 − cos 4(3)""#$%&& = ! 1 + cos − ! + ! 1 − cos 2 − !+ ! 1 + cos 3 − !(4)where the coefficients k 1 , k 2 , k <CITED HERE> , and k 4 and phase angles φ 1 , φ 2 , and φ 3 are given in Supplementary Tables 3,4 ."	not used	train
The potentials used are the EAM potential developed by Sun et al. <CITED HERE>, and MEAM potential by Jim et al. 34 and Wu et al. 35 for Mg, EAM potential by Mishin et al. 36 for Cu, and EAM potential by Ravelo et al. 37 for Ta.	used	train
The potentials were developed by Cheng et al. [33] , Ward et al. [34] , Zhou et al. [35] and Mendelev et al. <CITED HERE> .	not used	val
The potfit program supports various functional forms including a variety of pair potentials, embedded atom method (EAM) potentials BIBREF18 , BIBREF19 , BIBREF20 , angular-dependent potentials (ADP) <CITED HERE> , bond-order potentials (Tersoff potential BIBREF40 , BIBREF41 ), and induced dipole potentials (Tangney-Scandolo BIBREF42 ).	not used	train
The preferred coordination of cross-links is controlled using the framework provided by the REBO potential [38, <CITED HERE> .	used	test
The procedure (Fig. 2 ) of simulation we followed is: (1) systems were firstly energetically 35 minimized by the steepest-descent method <CITED HERE>	not used	test
The process is well known and models for Al and Ni-diffusion have been proposed <CITED HERE> 15] .	not used	test
The reactive potentials, originally only developed for hydrocarbons [Stuart et al. 2000; van Duin et al. 2001; Brenner et al. 2002] , have been extended recently to cover a wide range of materials, including metals, semiconductors and organic chemistry in biological systems such as proteins [van Duin et al. 2003; Nielson et al. 2005; Han et al. 2005; Chenoweth et al. 2005; <CITED HERE> ].	not used	train
The reason is as follows: Since the crossover temperature INLINEFORM2 is blow the glass transition temperature (over 900 K) obtained in the previous study <CITED HERE>, the atomic structures at 700 K obtained in simulations are in non-equilibrium states and sensitive to the cooling-rate.	used	train
The reason that Au-Grochola-JCP05.eam.alloy <CITED HERE> successfully predicts gold elastic constants in a wide temperature range, is fitting their EAM potential using an improved force matching methodology which involves the use of scaled liquid ab initio force data to fix the potential pair repulsive core and brute force fitting to high-temperature solid lattice constants and liquid densities.	used	train
The relative order of magnitude for the four defect concentrations is in agreement with results reported in previous calculations based on DFT [14, 17] and classical interatomic potential model [15, <CITED HERE> calculations.	not used	train
The reliability of the bond energy bond order (BEBO) approach of ReaxFF [22, <CITED HERE> and semi-empirical PM7 [31] methods will be assessed based on the results of calculations of bond energies, internal Gibbs free energies of a set of n-dodecane conformers, and energies of molecules colliding with the surface of a nanodroplet.	used	train
The remaining model parameters in Equation (12) are taken from the original silicon model <CITED HERE> .	not used	val
The research of <CITED HERE> is illuminating for this matter.	not used	test
The research of BIBREF18 is illuminating for this matter. <CITED HERE> offered the modified version of the Tersoff potential (Tersoff-MOD) and successfully produces a melting temperature that is almost equal to the experimental result with this potential BIBREF18 .	not used	test
The result is comparable with the available experimental and theoretical results at zero temperature and pressure [15, <CITED HERE> 36, [40] [41] [42] 44, 46] .	not used	train
The result on the high pressure elastic constant illustrates that the ZB structure SiC is unstable when the applied pressure is larger than 126.6 GPa, consistent with the earlier experimental data [3, 4] and the molecular dynamics simulation results [13] .The molecular dynamics with effective interatomic interaction potential for SiC incorporating two-body and three-body covalent interactions is also proposed <CITED HERE> 16] .	not used	train
The results of this model have been reported in <CITED HERE> .	not used	train
The same improvement was also observed when the surface tensions of metal-water systems were calculated and compared with the experimental values <CITED HERE> .	not used	train
The scattering integral also does not allow for incorporating angle-dependent potentials, which significantly limits its capacity to describe covalently bonded materials like silicon and diamond [30, <CITED HERE> .	not used	val
The segregation of As atoms to the surface can be expressed on account of the lower cohesive energy (-2.99 eV) <CITED HERE> of As atoms and thus they move away from the inner regions of the NPs to the surface regions.	not used	train
The semiempirical long-range carbon bond-order potentials (LCBOP models), which have been widely used to describe all carbon phase 14, <CITED HERE> [30] [31] [32] [33] [34] [35] , are employed to describe the carbon-carbon interaction.	used	test
The simulation uses an analytical bond order potential (ABOP) energy function proposed by Erhart and Albe <CITED HERE> , which is a trade off for the computational power and covalent bond interactions between silicon and carbon against the previously used Morse potential function in the past [41] [42] [43] .	used	train
The simulation was carried out using the parallel molecular dynamics code LAMMPS [18] with the embedded-atom method (EAM) potential for Cu developed by Mishin et al. <CITED HERE> .	used	train
The simulations employ the literature interatomic potential <CITED HERE> .	used	train
The simulations in this work utilize the reactive force field (ReaxFF), using parameters for hydrocarbon oxidation, developed by Chenoweth et al <CITED HERE> .	used	train
The simulations were done in the canonical (NVT) ensemble using the 'Ackland' potential. <CITED HERE>	not used	train
The simulations were performed by LAMMPS 43 using an embedded atom method (EAM) potential <CITED HERE> .	used	train
The simulations were performed with the Large-Scale Atomic/Molecular Massively Parallel Simulator (LAMMPS) code (Plimpton, 1995) employing a Zn-Cd-Hg-S-Se-Te Stillinger-Weber potential <CITED HERE> capable of predicting the crystal structures and defects observed experimentally.	used	train
The slope of the line is −6.1 ⋅ 10 −3 GPa K and the x-intercept is = 1424 K , slightly higher, than the melting temperature of copper for the used potential <CITED HERE> .	used	train
The small differences between the present DFT calculations and the ones of Ref. <CITED HERE> are certainly due to the use of a different GGA functional and a different basis set.	not used	train
The specific ReaxFF parametrization used during this work have been specifically tailored to describe combustion phenomena thus it is perfectly suited for the study of this problem [45] [46] [47] <CITED HERE> .	not used	val
The stable stacking fault energy of 6 mJ/m 2 predicted by this EAM potential is much lower than the stacking fault energy of 32.5 mJ/m 2 for real gold <CITED HERE> .	not used	train
The stacking fault energies, together with the (0001) surface energy, are presented in Table TABREF8 and compared to those obtained with the EAM potentials, to experiments and to previously published results BIBREF6 , BIBREF7 , BIBREF12 , BIBREF15 , BIBREF16 , <CITED HERE> , BIBREF18 .	not used	train
The strength of covalent bonds between neighbour phosphorus atoms in the BP ribbon is evaluated using the Stillinger-Weber potential <CITED HERE> , whose parameters were provided by Jiang [36] .	extended	train
The structure was then melt-quenched under NVT condition using a Tersoff potential <CITED HERE> 19 to generate amorphous silica.	used	train
The study is carried out by systematically probing the potential energy surface of a cracked system calculated using the StillingerWeber (SW) interatomic potential <CITED HERE> .	used	train
The successful applications of this force field to a range of materials including clay minerals [39] , fcc metals <CITED HERE> , polymers [27, 32] , and biomolecules [30] motivated its use in the current system.	not used	train
The surface energy of each model <CITED HERE> and their corresponding critical stress intensity factors K IC are listed in Table 2 .	used	train
The term E res describes energetic contributions of resonance effects.ReaxFF is based on the concept of bond-orders that dates back to early work by Abell, Tersoff, Brenner and others <CITED HERE> Brenner 1990; Stuart et al. 2000; Brenner et al. 2002] .	not used	train
The term INLINEFORM1 is a three-body interaction energy instead BIBREF9 , BIBREF10 , <CITED HERE> , favoring the formation of INLINEFORM2 or INLINEFORM3 angles between first-neighbor bonds.	not used	train
The theoretical phase velocity dispersion curves were calculated utilizing the ZnO and a-SiC material constants available in the literature <CITED HERE> 16, 19] and using the COMSOL, DISPERSE [20] , and MATLAB software.	not used	train
The theoretical phase velocity dispersion curves were calculated utilizing the ZnO and a-SiC material constants available in the literature [2, <CITED HERE> .	not used	train
The thermal expansion factors for EAM Cu and Al were known from separate calculations <CITED HERE> , BIBREF26 .	used	val
The three-body interactions (within the O-P-O and P-O-P triplets), are modelled by the Stillinger-Weber potential (Eq. (2)) <CITED HERE> .U 3 ðr ij ; r ik ; H jik Þ ¼ k exp c r ij À r c þ c r ik À r c ðcos H jik À cos H 0 Þ 2ð2ÞFor an ion triplet (j-i-k), H jik is the bond angle formed at the central ion i, by ions j and k.	extended	test
The three-body potential serves to stabilize the ideal local bond angle, as in the famous Stillinger-Weber empirical potential <CITED HERE> , expressed as: DISPLAYFORM0	not used	train
The torsion component of the AIREBO potential for the nanotube was turned off since this gave a better match with the experimental results, and the Morse potential parameters were identical to the AIREBO Morse potential <CITED HERE>.	extended	test
The total potential energy INLINEFORM0 of the mW particles is computed as follows: <CITED HERE> , BIBREF7 DISPLAYFORM0	extended	train
The two-and three-body potential for silicon proposed by Stillinger and Weber <CITED HERE> arguably has been the most representative example of this first generation of models.	not used	test
The unmodified ReaxFF potential <CITED HERE> was used for graphamid simulations, with a time step of 0.2 fs.	used	test
The unrelaxed vacancy formation energy is calculated at fixed super-cell size according to <CITED HERE> where E (n-1,1) denotes the energy of a super-cell with n-1 atoms and one vacancy, and E (n,0) is the bulk energy calculated for n atoms at the equilibrium state.	used	train
The vacancy formation energy in Cr was determined to be 2.56 eV, in agreement with previously reported results <CITED HERE> ; this value is calculated by taking the difference between the total energy of the system containing a vacancy and a perfect crystal with the same number of atoms.	not used	val
The validity of these potential functions used in our model was verified by the fact that the simulated physical parameters, such as the lattice constant, Young's modulus, and shear modulus, etc., were very near to the experimental results [32, [37] [38] <CITED HERE> .	not used	test
The values change a bit according to the nature of the three atoms under consideration, as compiled in a table of the original paper <CITED HERE> .	extended	train
The values of the parameter used in the above equations are INLINEFORM0 , INLINEFORM1 , INLINEFORM2 , INLINEFORM3 , INLINEFORM4 , INLINEFORM5 and INLINEFORM6 <CITED HERE>.	extended	train
The well-studied B2-NiAl (mp-1487) crystal structure, as shown in Fig. 2(a) , is used to verify that our codes produce output consistent with previously published calculations [14] [15] <CITED HERE> [17] .	not used	train
TheOu MD simulations of fcc-to-bcc transformation in pure iron 'Ackland' potential <CITED HERE> was used, which describes a stable bcc phase.	not used	train
TheReaxFF reactive force field 6, <CITED HERE> has been successfully applied to a wide variety of systems and their properties 8 , in particular for graphene mechanical properties investigations 9 or oxidation and pyrolysis of hydrocarbon fuels 10 .	not used	train
Theoretically, bending modulus of monolayer graphene has been predicted based on empirical potentials [7, <CITED HERE> [13] [14] and ab initio calculations [15, 16] .	not used	train
There are several categories of the existing potential models for silicon, e.g. the Tersoff type [14, 15] and the Stillinger-Weber two-and three-body potentials <CITED HERE> .	not used	train
There are several good potentials available for modeling mechanical behavior of Gold BIBREF47 , <CITED HERE> , BIBREF64 , BIBREF49 .	not used	test
There is an energy cost to transverse displacement in tri-bonded graphene and carbon nanotubes when modeled by popular potentials such as <CITED HERE> which penalize the bond-angle deviation from INLINEFORM1 .	not used	train
Therefore, in the present work we employed potential parameters from Lindsay and Broido BIBREF11 , BIBREF12 for C-C interaction and obtained the parameters for C-N via the usual mixing rules for the Tersoff potential <CITED HERE> .	extended	train
Therefore, the combustion of methane (Eq. 1) has been widely studied experimentally and theoretically (shock tube technique, molecular dynamics simulations, quantum mechanical calculations, etc.) <CITED HERE> [5] [6] .	not used	test
Therefore, we invoke another generic potential with angular forces-the Stillinger-Weber potential <CITED HERE> , which naturally prefers lower coordination numbers.	used	val
These EAM potentials were parameterized using an extensive database of energies and configurations from density functional theory calculations and have been used to accurately define different material behaviors such as surface energies, generalized stacking fault energies, etc. (e.g., Refs. [19] <CITED HERE> [21] .	not used	train
These LJ parameters are obtained from the paper of Heinz et al. <CITED HERE> .	used	train
These cavities, coalesce and merging during crack propagation resulted in mechanical failure.Vashishta et al. <CITED HERE> proposed an effective interatomic potential for MD simulations and applied the potential to multi-million atom MD simulations of cracking, indentation and impact-induced damage.	not used	train
These different empirical potentials have been tested on the nonlinear mechanical response of samples submitted to a large shear BIBREF44 or crack propagation <CITED HERE> .	not used	train
These include the “magnetic” type potentials BIBREF8 , BIBREF9 , rescaled potentials BIBREF10 and the Metallic-Covalent FeC potential of Hepburn-Ackland <CITED HERE> .	not used	test
These lattice constant values were calculated from time averaged MD simulations of bulk single crystals at 300 K and are in excellent agreement (less than 1% difference) with experimental values (Donnay and Ondik 1973) and molecular statics calculations <CITED HERE> .	used	train
These parameters and potentials are taken from <CITED HERE> and represent an EAM potential describing a system composed of copper atoms.	used	train
These parameters can yield more realistic stable and unstable stacking fault energy compared with that developed in 2009 <CITED HERE> , and can better describe the properties of crystalline CuZr.	not used	train
These points interact with each other via the LennardJones (Allen and Tildesley, 1987) or Stillinger-Weber <CITED HERE> potentials.	used	val
They are based on the Cauchy-Born method [7] with using a different potential, describing the interatomic interaction (e.g., potentials in the Brenner form [64] , Tersoff-Brenner form [65, <CITED HERE> , modified Morse potential [67] , and so on).	not used	train
They match the values revealed by other studies <CITED HERE> .	not used	train
This EAM potential also agrees well with the universal equation-of-state by Rose and co-workers [21] and the experimentally determined radial distribution function of liquid gold <CITED HERE> .	not used	train
This addition is required to enforce the dominance of tetrahedral sp 3 coordination, but also to carve a secondary role for other structures, from the sp 2 bonding of graphite, to the octahedral coordination of liquid silicon and germanium [40, <CITED HERE> .	not used	train
This again corresponds to the local bonding geometry of INLINEFORM1 covalent bonding <CITED HERE> .	not used	train
This approach, however, shown to be consistent with the second moment tight-binding approximation and embedded-atom methods commonly used to model metals and has, in addition to Be, also successfully been applied to e.g. Fe <CITED HERE> , W [36] and Pt [34] .	not used	train
This asymmetry has no physical implications since INLINEFORM2 and INLINEFORM3 possess all the invariance properties required for a potential <CITED HERE> .	not used	train
This can be improvised using potential functions with more variables like Tersoff <CITED HERE> or Brenner BIBREF41 potential, however with an expense in computational cost.	not used	train
This concept and related models, [7] [8] [9] however, have not been made sufficiently predictive due to a lack of fundamental understanding of the chemomechanical mechanisms of embrittlement, despite considerable research effort [10] [11] [12] [13] [14] [15] [16] [17] [18] [19] [20] [21] <CITED HERE> .	not used	train
This crack speed measurement, especially for the propagation of fast cracks, has been very difficult in the field of fracture mechanics <CITED HERE> 32 , and is an important application for the technique presented in this study.	not used	train
This cut-off distance in the modified optimized Tersoff potential is also consistent with that in previous Tersoff potentials (1.8-2.1 Å) [28, [53] [54] <CITED HERE> that are being used to simulate C-C bond.	not used	train
This defines bond-bond interactions, bond breaking, bond reforming, inter molecular interactions between non-bonded atoms, as well as torsion angles formed by the sequence of three bonds [35, <CITED HERE> .We implemented a quantized fracture mechanics (QFM) modified Griffith's model.	not used	train
This distinction, which dates back to the early days of the EAM formalism BIBREF34 , BIBREF35 , is somewhat arbitrary in more recently developed potential where potentials are obtained by the parameterizing, e.g., cubic spline functions; see, for instance, the Fe potentials in Refs BIBREF104 , BIBREF33 , BIBREF106 , <CITED HERE> , BIBREF50 , BIBREF102 , BIBREF103..	not used	train
This energy is given in terms of classical potentials and takes into account both attractive-repulsive two-body interactions, minimized at some given bond length, and three-body terms favoring specific angles between bonds BIBREF11 , BIBREF12 , <CITED HERE> , BIBREF14 .	not used	val
This energy is given in terms of classical potentials and takes into account both attractive-repulsive two-body interactions, minimized at some given bond length, and three-body terms favoring specific angles between bonds BIBREF11 , BIBREF12 , BIBREF13 , <CITED HERE> .	not used	train
This essential scheme has been applied to several single-component metals showing better accuracy of atomic forces or energies, <CITED HERE> [31] [32] [33] including for the bulk RT phases for Ti 32.	not used	train
This force field has proven effective to study a number of interfacial systems including metals <CITED HERE> .	not used	train
This force field is capable of modeling chemical reactions (including transition states during reactions, charge equilibration) while retaining computational efficiency, which has been previously demonstrated for a variety of reactive systems including oxidization of hydrocarbons, silicon fracture and rupture of collagen <CITED HERE> [45] [46] .	not used	train
This has been evidenced by previous experiments and simulations, which showed τ 0-basal ≈10 −2 τ 0-nonbasal <CITED HERE> (18) (19) .	not used	train
This has led to great interest in the development of MD potentials that match the QMD results for small systems, but can still be scaled to the interesting regime INLINEFORM2 atoms BIBREF0 , BIBREF3 , <CITED HERE> .	not used	train
This intergranular fracture cannot be achieved by considering only the equilibrium segregation hydrogen atoms along the boundary <CITED HERE> .	not used	train
This introduces a dependence on the environment which is somewhat reminiscent of the bond-order potential (BOP) scheme developed by Abell and Tersoff BIBREF14 , BIBREF15 , <CITED HERE> .	not used	train
This is a classical bond-order potential of the same general form as the Tersoff <CITED HERE> and Brenner [45, 46] potentials, and can thus model the covalent bond-breaking and bond-forming reactions that are crucial in simulating the bond rearrangements involved in SWCNT junction formation.	not used	train
This is a modified form of the multi-body potential first proposed by Tersoff for multi-component systems <CITED HERE>.	extended	train
This is an analytical EAM potential function including a long range force <CITED HERE> .	used	train
This is in stark contrast with the case for monometallic/peptide force-fields, which are relatively more mature in terms of development and validation 31, <CITED HERE> [53] [54].	not used	train
This may be because of the general-hydrocarbon nature of the ReaxFF parameterisation of <CITED HERE> employed in the present work.	used	train
This modification by Björkas et al. was also used to describe the Fe-Fe bonding in the Fe-Cr-C potential by Henriksson et al. <CITED HERE> .	not used	train
This particular fitting was chosen because it was parameterized using PBE-GGA DFT, which is well suited for systems with surfaces (i.e., NWs), and the elastic moduli of the fitting closely match experiment <CITED HERE> .	used	train
This potential is based on the Fe potential developed by Ackland et al. <CITED HERE> , which accurately captures the loop transformation mechanism in pure Fe [11] .	not used	val
This potential is chosen because it both captures accurately the experimental atomic volumes, cohesive energies, and elastic properties of CdTe <CITED HERE> , and predicts the crystalline growth of II-VI compounds correctly [13] .	used	train
This potential is of the analytical bond-order type, which was initially developed by Tersoff <CITED HERE> to describe covalent solids but shown to be extendable to metals [34] [35] [36] and hydrocarbons [37] .	extended	train
This potential predicts the ground state for all concentrations of Fe in the NiFe alloy in the FCC phase <CITED HERE> , hence, the phase transition from FCC to BCC can hardly be expected in this potential.	not used	train
This potentials is provided by Wu <CITED HERE> in which a binary EAM potential is optimized for Cu on Ag(1 1 1) by fitting to ab initio data.The two potentials Agu6.eam and Agu3.eam are yielding results close to each other (see Supplemental  Tables S14 and 15 ).	used	train
This process can be seen in Figure 2 values which are within the correct range for the L12 phase given by the bulk phase diagram for this potential <CITED HERE> .	used	test
This space contains a wide variety of potential models derived from fundamental physical interactions, including nearly all pair potentials (e.g. Lennard-Jones, 44 Coulomb, 45 Morse 46 ) as well as many-body glue potentials, 25 bond-order potentials (without the bond angle terms), 25, <CITED HERE> 47, 48 and combinations thereof.	not used	test
This type potential has been successfully applied to describe metallic and covalent bonding, as well as to a metal-carbide system <CITED HERE> [23] [24] [25] [26] .	not used	train
This value corresponds approximately to the square of the second peak position of the radial pair distribution function <CITED HERE> .	not used	test
This value is close to the ones previously reported for the same potential <CITED HERE> , BIBREF10 ( INLINEFORM3 ).	not used	test
This value was less than the one that marks the position of the first maximum of the radial pair distribution σ RDF = 2.77 Å <CITED HERE> .	not used	test
This was first discussed in a recent publication by the present authors <CITED HERE>, where this algorithm was implemented for the Fe–Cr CD-EAM model in the popular massively-parallel MD code LAMMPS BIBREF28.	not used	train
This work employs the embedded atom method potential (Daw and Baskes, 1984) for Ni (Mishin et al., 1999 <CITED HERE> .	used	val
Though many empirical methods [2] [3] <CITED HERE> [5] were initially developed for 3D bulk semiconductor crystals, in recent years much work has gone into generating force fields [6] [7] [8] [9] [10] [11] capable of accurately describing the essential features of nanostructures and 2D crystal structures such as graphene [12] .	not used	val
Thus, the bond-order based Tersoff-Brenner potential (TFp), better suited for poorly coordinated surface environments, was also employed for comparisons and assessment of transferability <CITED HERE> 33] .	not used	train
Thus, we regard our prediction of only a modest reduction in the Peierls stress due to zero-point vibrations in INLINEFORM3 -iron as more accurate than the dramatic INLINEFORM4 reduction predicted earlier <CITED HERE> .	not used	test
Thus, while force fields are typically tailored to a particular class of molecules [e.g., biomolecular systems (Jorgensen and Tirado-Rives, 1988; Cornell et al., 1995; Jorgensen et al., 1996; MacKerell Jr. et al., 2000; Duan et al., 2003; Ponder and Case, 2003; Mackerell, 2004) , organic compounds (Schuler et al., 2001) , ionic liquids (Borodin, 2009; Maginn, 2009; Dommert et al., 2012) , minerals (Cygan et al., 2004) , metals (Daw and Baskes, 1984; Finnis, 1984; <CITED HERE> , etc.], quantum chemistry offers a general approach applicable to virtually all chemical systems.	not used	train
To analyse dislocation development, atomistic scale simulation methods are implemented <CITED HERE> [8] [9] [10].	not used	train
To compute phonon band structure and phonon transmission coefficient, empirical Tersoff potential <CITED HERE> parametrized by Matsunga et al. BIBREF35 has been employed.	not used	train
To date, a few studies on dendritic microstructures in magnesium alloys have been carried out <CITED HERE> [13] [14] [15] [16] .	not used	train
To describe interactions among atoms, an empirical potential is used which consists of two-body (Si−Si, Si−C and C−C) and three-body (Si−C−Si and C−Si−C) covalent interactions in the form (2) ij ij jik ij ik i j i j k V V r V r r < < = + ∑ ∑ ,(3) , ( ) ( , )where r ij is the distance between atoms i and j <CITED HERE> .	not used	train
To describe the interatomic interactions in the pure Ni and Ni 50 Al 50 and Cu 50 Zr 50 alloys, we used the EAM/FS potentials developed in Refs. [12, <CITED HERE> and [14] , respectively.	used	test
To each deformation we associate a configurational energy which takes nearest-neighbor and next-to-nearest-neighbor two-body interactions BIBREF9 , <CITED HERE> , BIBREF11 into account and favors locally the specific bonding mode in graphene.	not used	val
To examine this problem, an MD simulation of the computational system shown in Figure 1(a) is performed for a period of 20 ps at a temperature of 300 K using a previously developed Al-Cu interatomic potential <CITED HERE> .	used	train
To further confirm this carbon transformation mechanism, we carried out MD simulations (see more simulation details in the Supporting Information and Figure S9 ), in which we used the large-scale atomic/molecular massively parallel simulator (LAMMPS) [42] and the REAXFF potential [42, <CITED HERE> .	used	train
To highlight the influence of the interatomic potential on the simulation results, different EAM and MEAM basis interatomic potentials for Al and Al alloy were examined [29] [30] [31] [32] [33] [34] [35] [36] [37] <CITED HERE> .	used	train
To make the calculation model more consistent with the actual situation, the quenching process of GO was simulated using the ReaxFF reactive force field under NPT ensemble <CITED HERE> 26] .	used	train
To obtain the phonon dispersion curves we have adopted the Dynamical matrix based on the Embedded Atom Method (EAM) given by <CITED HERE> for the face-centered cubic (fcc) structures.	extended	train
To parameterize this model, we employ the atomistic simulation data for copper using an embedded atom interatomic potential <CITED HERE> : shear modulus INLINEFORM0 GPa, poisson ratio INLINEFORM1 , and lattice constant INLINEFORM2 Å.	used	test
To provide a concrete example of the types of systems encompassed by the model described above, we show how the semi-infinite chain satisfying the Embedded Atom Model (EAM) <CITED HERE>	used	train
To reduce the interatomic potential and composition influences, two prototypical compositions Cu 50 Zr 50 and Cu 46 Zr 46 Al 8 described by different potentials were chosen in this study <CITED HERE> 20) .	used	train
To simulate the formation/evolution process of the (200) LMS under the stress, the molecular statics method is used [20] [21] <CITED HERE> [23] .	not used	train
To simulate the impacts on the CdTe systems, we use Stillinger-Weber (SW) potentials <CITED HERE> for the II-VI elements [21] .	not used	train
To simulate the impacts on the CdTe systems, we use analytical bond-order potentials (BOPs) [17, 18] for the CdTe binary system <CITED HERE> 20] .	used	train
To study the adhesive properties, molecular dynamics simulations were carried out using modified embedded atom method (MEAM) potentials to describe the interaction between Fe-V [5] and Fe-C [6] , Fe-Ti <CITED HERE> , respectively.	used	train
To study the behavior of silica layers the three-body interatomic interaction suggested by Tersoff <CITED HERE> was used.	extended	train
To the best of our knowledge, the first reported simulation of radiation cascade effects in graphite was performed in 1990 by Smith [20] , who used the Tersoff potential <CITED HERE> to study self-sputtering and related phenomena.	not used	train
To the best of our knowledge, the only empirical potentials which have been parameterized for GeSi are the SW and the Tersoff potentials <CITED HERE> , BIBREF49 , BIBREF50 .	not used	train
To this end, the minimum potential energy (cohesive energy) corresponding to the equilibrium lattice constant [11] of single crystal silicon and carbon was calculated at different temperatures, which is shown in In order to ensure that the atoms of the tool are far from the equilibrium cut-off range of the Si-C interaction, which is in the range of 2.2 to 2.6 Å <CITED HERE> [6] [7] [8]	not used	test
To try and bridge between the time and size scale limitations when studying iron bearing minerals, attempts have been made to develop a reactive force field, where parameters may change according to sets of rules being met <CITED HERE> .	not used	train
To understand the lithiation process and the stresses induced by lithiation, a number of papers have been published recently, e.g., Liu et al., 2011; Ryu et al., 2011; Zhao et al., 2011; <CITED HERE> Cui et al., , 2012b Liu et al., 2012; Brassart et al., 2013; Cui et al., 2013) .	not used	train
Two controllable parameters, i.e., the void size and the TB spacing, are noted as d and l, respectively.The embedded atom method potential <CITED HERE> for Cu was applied.	used	train
Two data bases for cascade damage are used for these calculations both obtained with the same interactomic potential <CITED HERE> : a database of 100keV recoils in bulk Fe and one of 100keV Fe ion implantation in Fe thin films [3] .	used	train
Two embedded-atom method (EAM) potentials: EAM2002 BIBREF44 and EAM2009 <CITED HERE> have been validated for their possible reproduction of NiAl diffusion in the temperature spectrum from 1224 to 1699 K.	used	train
Two sets of parameters for Enterprise Asset Management (EAM) potential are used to describe Cu-Cu <CITED HERE> and Al-Al [14] atomic interactions in the two types of workpiece.	used	test
Understanding the solid-liquid behavior and determining solid-liquid interface properties [9] <CITED HERE> [11] are essential steps towards predicting the nano-and microstructure patterns.	not used	train
Unlike the SM, SW potentials, and the ABOP model mentioned above 42, <CITED HERE> 53 which are only valid to describe the four-fold WZ and ZB phases, this LJ model captured the energy features for three phases, WZ, ZB, and RS. 39, 55	not used	train
Using LAMMPS (Large-scale Atomic/Molecular Massively Parallel Simulator) [31] , molecular dynamics simulations of Cu-Zr MGs were conducted by the embedded atom method potential <CITED HERE> .	used	train
Using a novel implementation of the Stillinger-Weber potential for the interatomic interactions <CITED HERE> , Henja et al. BIBREF100 showed that the energy landscape for a spectrum of NHNs includes a sequence of local minima with an increasing degree of hyperuniformity that is significantly below the frozen-liquid value and that correlates with other measurable features in the structure factor at intermediate and large wavenumbers.	not used	train
Using these parameters, we can consider all gold atoms in a dynamic mode <CITED HERE> .	used	train
Using this potential, cracks were barely able to propagate and the energy needed to initiate fracture was 400% larger than the measured value <CITED HERE> , BIBREF25 .	not used	train
Various simulations have been executed successfully in order to explain the reactions of hydrocarbons <CITED HERE> metal oxides (Si/SiO 2 ) [9] , metal hydrides [10] , polymer chemistry [11] and many other systems.	not used	train
We additionally investigate the sensitivity of the results of the analysis to the choice of interatomic potential by comparing two EAM-type potentials by <CITED HERE> and Johnson (1988) .	used	train
We also add the 100 eV result of another MD simulation study by Ueda et al [44] , in which a simple two-body potential was used for Be-Be interactions and Be-H interactions were modelled with a combined Tersoff <CITED HERE> and two-body potential.	extended	train
We also plan to focus on applications of the tool to the increasingly popular NN force-fields for molecular dynamics simulations BIBREF26 , BIBREF1 , <CITED HERE> , BIBREF27 , including improved handling of time-dependent data sets.	not used	train
We also use the newer potential developed by Mishin et al. <CITED HERE> to simulate the same problem, and quite similar deformation characteristics are observed.	used	val
We apply this procedure to a model metallic glass INLINEFORM0 described by an embedded-atom method(EAM) potential <CITED HERE> .	used	train
We apply this technique to a range of atomistic water models and a coarse-grained Stillinger-Weber (SW) potential <CITED HERE> , and using this technique are able to not only distinguish between these models, but relate these differences to the underlying water network.	extended	train
We are modelling silicon using the Stillinger-Weber (SW) potential <CITED HERE> but with an extra parameter, α, multiplying the three body term such that α = 1 corresponds to standard SW.	extended	test
We can then anticipate that the comparison of the performance of ReaxFF with density functional theory (ωB97X-D) [30] , and semi-empirical (PM7) [31] results can allow us to establish whether ReaxFF [22, <CITED HERE> can be reliable to study the evaporation/condensation processes.	not used	train
We carry out convergence tests of these P-tensor calculations with respect to the size of the supercell using LAMMPS [1] classical potential simulations with embedded atom method (EAM) [2] potentials for Ag [3] and Cu <CITED HERE> .	used	train
